NMONOMER	1
NELEC	8
ENUC	7.676927
NBASIS	12
HOMO	2
LUMO	2
ENT	5
HF_ENERGY	-37.001920
ENERGIES
-10.979421
-0.940364
-0.555736
-0.341519
0.472367
0.655142
0.696308
849736.418416
965066.300548
996478.075959
1070620.996895
1118093.547364

OEI
-18.608397	
0.220403	-4.644274	
0.000000	0.000000	-4.251531	
0.187882	-0.115716	0.000000	-4.357606	
5 2 3 1 0.0000000
5 2 3 2 -0.0016549
5 2 3 3 0.0000000
5 2 4 0 0.0000000
5 2 4 1 -0.0000000
5 2 4 2 0.0154423
5 2 4 3 -0.0000000
5 2 4 4 -0.0000000
5 2 5 0 0.0000000
5 2 5 1 -0.0000000
5 2 5 2 0.0233839
5 2 5 3 0.0000000
5 2 5 4 -0.0000000
5 2 5 5 0.0000000
5 3 0 0 0.0862305
5 3 1 0 -0.0041507
5 3 1 1 -0.0180112
5 3 2 0 0.0000000
5 3 2 1 0.0000000
5 3 2 2 0.0172916
5 3 3 0 -0.0028318
5 3 3 1 0.0062407
5 3 3 2 0.0000000
5 3 3 3 0.0363157
5 3 4 0 0.0019134
5 3 4 1 0.0192877
5 3 4 2 -0.0000000
5 3 4 3 -0.0345242
5 3 4 4 -0.0262180
5 3 5 0 0.0040479
5 3 5 1 -0.0364582
5 3 5 2 0.0000000
5 3 5 3 0.0524069
5 3 5 4 0.0207961
5 3 5 5 -0.0030199
5 4 0 0 0.0552422
5 4 1 0 0.0010603
5 4 1 1 0.0097280
5 4 2 0 -0.0000000
5 4 2 1 -0.0000000
5 4 2 2 0.0325494
5 4 3 0 -0.0021209
5 4 3 1 0.0322651
5 4 3 2 -0.0000000
5 4 3 3 -0.0026614
5 4 4 0 0.0004624
5 4 4 1 0.0409375
5 4 4 2 -0.0000000
5 4 4 3 -0.0265867
5 4 4 4 -0.0027111
5 4 5 0 -0.0024274
5 4 5 1 -0.0383759
5 4 5 2 -0.0000000
5 4 5 3 0.0207961
5 4 5 4 0.0596932
5 4 5 5 -0.0145557
5 5 0 0 0.7832819
5 5 1 0 0.0007578
5 5 1 1 0.5776585
5 5 2 0 -0.0000000
5 5 2 1 -0.0000000
5 5 2 2 0.4985530
5 5 3 0 -0.0183763
5 5 3 1 -0.0385641
5 5 3 2 -0.0000000
5 5 3 3 0.5067200
5 5 4 0 0.0065824
5 5 4 1 -0.0668625
5 5 4 2 -0.0000000
5 5 4 3 0.0190310
5 5 4 4 0.5006988
5 5 5 0 -0.0099540
5 5 5 1 -0.0824555
5 5 5 2 0.0000000
5 5 5 3 -0.0030199
5 5 5 4 -0.0145557
5 5 5 5 0.6239784
6 0 0 0 0.0000000
6 0 1 0 -0.0000000
6 0 1 1 -0.0000000
6 0 2 0 -0.0133608
6 0 2 1 -0.0139795
6 0 2 2 0.0000000
6 0 3 0 -0.0000000
6 0 3 1 0.0000000
6 0 3 2 -0.0095842
6 0 3 3 0.0000000
6 0 4 0 0.0000000
6 0 4 1 0.0000000
6 0 4 2 -0.0012364
6 0 4 3 -0.0000000
6 0 4 4 0.0000000
6 0 5 0 0.0000000
6 0 5 1 0.0000000
6 0 5 2 0.0074107
6 0 5 3 -0.0000000
6 0 5 4 0.0000000
6 0 5 5 0.0000000
6 0 6 0 0.0187491
6 0 6 1 0.0047213
6 0 6 2 -0.0000000
6 0 6 3 0.0095333
6 0 6 4 -0.0098290
6 0 6 5 -0.0096056
6 0 6 6 -0.0000000
6 1 0 0 -0.0000000
6 1 1 0 -0.0000000
6 1 1 1 -0.0000000
6 1 2 0 -0.0037252
6 1 2 1 0.0320943
6 1 2 2 -0.0000000
6 1 3 0 0.0000000
6 1 3 1 -0.0000000
6 1 3 2 0.0019657
6 1 3 3 -0.0000000
6 1 4 0 -0.0000000
6 1 4 1 0.0000000
6 1 4 2 0.0500024
6 1 4 3 0.0000000
6 1 4 4 -0.0000000
6 1 5 0 -0.0000000
6 1 5 1 0.0000000
6 1 5 2 0.0226117
6 1 5 3 -0.0000000
6 1 5 4 -0.0000000
6 1 5 5 -0.0000000
6 1 6 0 0.0047213
6 1 6 1 0.0428321
6 1 6 2 0.0000000
6 1 6 3 0.0110166
6 1 6 4 0.0535237
6 1 6 5 0.0215012
6 1 6 6 0.0000000
6 2 0 0 -0.2549112
6 2 1 0 0.0062301
6 2 1 1 -0.0136441
6 2 2 0 -0.0000000
6 2 2 1 0.0000000
6 2 2 2 -0.0463689
6 2 3 0 0.0011472
6 2 3 1 -0.0200971
6 2 3 2 0.0000000
6 2 3 3 -0.1112828
6 2 4 0 -0.0029659
6 2 4 1 0.0397809
6 2 4 2 0.0000000
6 2 4 3 0.0559450
6 2 4 4 0.0355016
6 2 5 0 -0.0083815
6 2 5 1 0.0705704
6 2 5 2 -0.0000000
6 2 5 3 -0.0329838
6 2 5 4 0.0084900
6 2 5 5 -0.0497000
6 2 6 0 -0.0000000
6 2 6 1 0.0000000
6 2 6 2 0.1207648
6 2 6 3 -0.0000000
6 2 6 4 0.0000000
6 2 6 5 -0.0000000
6 2 6 6 -0.0418604
6 3 0 0 0.0000000
6 3 1 0 -0.0000000
6 3 1 1 -0.0000000
6 3 2 0 -0.0070759
6 3 2 1 -0.0155041
6 3 2 2 0.0000000
6 3 3 0 -0.0000000
6 3 3 1 -0.0000000
6 3 3 2 -0.0278971
6 3 3 3 0.0000000
6 3 4 0 0.0000000
6 3 4 1 0.0000000
6 3 4 2 0.0080086
6 3 4 3 -0.0000000
6 3 4 4 -0.0000000
6 3 5 0 -0.0000000
6 3 5 1 -0.0000000
6 3 5 2 0.0048017
6 3 5 3 0.0000000
6 3 5 4 0.0000000
6 3 5 5 0.0000000
6 3 6 0 0.0095333
6 3 6 1 0.0110166
6 3 6 2 -0.0000000
6 3 6 3 0.0303305
6 3 6 4 -0.0104681
6 3 6 5 -0.0018888
6 3 6 6 0.0000000
6 4 0 0 0.0000000
6 4 1 0 0.0000000
6 4 1 1 0.0000000
6 4 2 0 0.0073957
6 4 2 1 0.0931374
6 4 2 2 0.0000000
6 4 3 0 -0.0000000
6 4 3 1 0.0000000
6 4 3 2 0.0361492
6 4 3 3 0.0000000
6 4 4 0 0.0000000
6 4 4 1 0.0000000
6 4 4 2 0.0865545
6 4 4 3 -0.0000000
6 4 4 4 -0.0000000
6 4 5 0 0.0000000
6 4 5 1 -0.0000000
6 4 5 2 0.0159474
6 4 5 3 0.0000000
6 4 5 4 -0.0000000
6 4 5 5 -0.0000000
6 4 6 0 -0.0098290
6 4 6 1 0.0535237
6 4 6 2 0.0000000
6 4 6 3 -0.0104681
6 4 6 4 0.1148628
6 4 6 5 0.0580508
6 4 6 6 0.0000000
6 5 0 0 0.0000000
6 5 1 0 0.0000000
6 5 1 1 0.0000000
6 5 2 0 0.0075176
6 5 2 1 0.0587829
6 5 2 2 -0.0000000
6 5 3 0 -0.0000000
6 5 3 1 -0.0000000
6 5 3 2 0.0147890
6 5 3 3 0.0000000
6 5 4 0 0.0000000
6 5 4 1 -0.0000000
6 5 4 2 0.0445656
6 5 4 3 0.0000000
6 5 4 4 -0.0000000
6 5 5 0 -0.0000000
6 5 5 1 -0.0000000
6 5 5 2 -0.0037135
6 5 5 3 -0.0000000
6 5 5 4 -0.0000000
6 5 5 5 0.0000000
6 5 6 0 -0.0096056
6 5 6 1 0.0215012
6 5 6 2 -0.0000000
6 5 6 3 -0.0018888
6 5 6 4 0.0580508
6 5 6 5 0.0425728
6 5 6 6 0.0000000
6 6 0 0 0.7088413
6 6 1 0 -0.0054564
6 6 1 1 0.4990023
6 6 2 0 0.0000000
6 6 2 1 0.0000000
6 6 2 2 0.5302900
6 6 3 0 -0.0041116
6 6 3 1 0.0177170
6 6 3 2 0.0000000
6 6 3 3 0.4917026
6 6 4 0 0.0037342
6 6 4 1 0.0197473
6 6 4 2 0.0000000
6 6 4 3 -0.0264315
6 6 4 4 0.4799814
6 6 5 0 0.0057752
6 6 5 1 -0.0595143
6 6 5 2 0.0000000
6 6 5 3 0.0233532
6 6 5 4 0.0375051
6 6 5 5 0.4979050
6 6 6 0 -0.0000000
6 6 6 1 0.0000000
6 6 6 2 -0.0418604
6 6 6 3 0.0000000
6 6 6 4 0.0000000
6 6 6 5 0.0000000
6 6 6 6 0.5502167
7 0 0 0 -0.0850727
7 0 1 0 0.0037807
7 0 1 1 -0.0069282
7 0 2 0 -0.0000000
7 0 2 1 0.0000000
7 0 2 2 -0.0005477
7 0 3 0 0.0033505
7 0 3 1 -0.0050005
7 0 3 2 0.0000000
7 0 3 3 -0.0044267
7 0 4 0 -0.0032975
7 0 4 1 0.0034882
7 0 4 2 -0.0000000
7 0 4 3 0.0025268
7 0 4 4 -0.0037095
7 0 5 0 -0.0053728
7 0 5 1 0.0043594
7 0 5 2 0.0000000
7 0 5 3 0.0057333
7 0 5 4 -0.0032941
7 0 5 5 -0.0048189
7 0 6 0 -0.0000000
7 0 6 1 0.0000000
7 0 6 2 -0.0017099
7 0 6 3 0.0000000
7 0 6 4 -0.0000000
7 0 6 5 -0.0000000
7 0 6 6 0.0005539
7 0 7 0 0.0112589
7 0 7 1 0.0015333
7 0 7 2 -0.0000000
7 0 7 3 0.0025812
7 0 7 4 -0.0014521
7 0 7 5 -0.0031693
7 0 7 6 -0.0000000
7 0 7 7 0.0059803
7 1 0 0 -0.0066728
7 1 1 0 -0.0008120
7 1 1 1 -0.0001213
7 1 2 0 0.0000000
7 1 2 1 0.0000000
7 1 2 2 0.0056188
7 1 3 0 -0.0032965
7 1 3 1 -0.0073951
7 1 3 2 0.0000000
7 1 3 3 -0.0112407
7 1 4 0 0.0014388
7 1 4 1 0.0071296
7 1 4 2 -0.0000000
7 1 4 3 0.0076003
7 1 4 4 0.0014846
7 1 5 0 -0.0006013
7 1 5 1 0.0025282
7 1 5 2 -0.0000000
7 1 5 3 0.0049924
7 1 5 4 0.0011337
7 1 5 5 -0.0000011
7 1 6 0 -0.0000000
7 1 6 1 0.0000000
7 1 6 2 0.0027622
7 1 6 3 0.0000000
7 1 6 4 0.0000000
7 1 6 5 -0.0000000
7 1 6 6 0.0047847
7 1 7 0 0.0015333
7 1 7 1 0.0101372
7 1 7 2 0.0000000
7 1 7 3 -0.0045938
7 1 7 4 -0.0068629
7 1 7 5 -0.0005489
7 1 7 6 -0.0000000
7 1 7 7 -0.0021386
7 2 0 0 0.0000000
7 2 1 0 0.0000000
7 2 1 1 0.0000000
7 2 2 0 0.0050983
7 2 2 1 0.0224888
7 2 2 2 -0.0000000
7 2 3 0 0.0000000
7 2 3 1 0.0000000
7 2 3 2 0.0119758
7 2 3 3 0.0000000
7 2 4 0 0.0000000
7 2 4 1 -0.0000000
7 2 4 2 0.0121681
7 2 4 3 0.0000000
7 2 4 4 -0.0000000
7 2 5 0 0.0000000
7 2 5 1 -0.0000000
7 2 5 2 -0.0047268
7 2 5 3 0.0000000
7 2 5 4 -0.0000000
7 2 5 5 -0.0000000
7 2 6 0 -0.0069672
7 2 6 1 0.0013158
7 2 6 2 -0.0000000
7 2 6 3 -0.0100433
7 2 6 4 0.0184455
7 2 6 5 0.0126668
7 2 6 6 0.0000000
7 2 7 0 -0.0000000
7 2 7 1 0.0000000
7 2 7 2 0.0186472
7 2 7 3 -0.0000000
7 2 7 4 0.0000000
7 2 7 5 0.0000000
7 2 7 6 -0.0158628
7 2 7 7 0.0000000
7 3 0 0 0.0079250
7 3 1 0 -0.0044176
7 3 1 1 -0.0266099
7 3 2 0 0.0000000
7 3 2 1 0.0000000
7 3 2 2 -0.0005666
7 3 3 0 0.0027508
7 3 3 1 0.0030157
7 3 3 2 -0.0000000
7 3 3 3 0.0123533
7 3 4 0 0.0004759
7 3 4 1 0.0092329
7 3 4 2 0.0000000
7 3 4 3 -0.0159150
7 3 4 4 -0.0158687
7 3 5 0 0.0080348
7 3 5 1 0.0022082
7 3 5 2 0.0000000
7 3 5 3 0.0182983
7 3 5 4 -0.0019244
7 3 5 5 -0.0233153
7 3 6 0 0.0000000
7 3 6 1 0.0000000
7 3 6 2 -0.0158611
7 3 6 3 0.0000000
7 3 6 4 -0.0000000
7 3 6 5 -0.0000000
7 3 6 6 0.0044695
7 3 7 0 0.0025812
7 3 7 1 -0.0045938
7 3 7 2 -0.0000000
7 3 7 3 0.0264778
7 3 7 4 0.0010185
7 3 7 5 0.0005873
7 3 7 6 -0.0000000
7 3 7 7 -0.0055246
7 4 0 0 -0.0072576
7 4 1 0 0.0021004
7 4 1 1 0.0070135
7 4 2 0 0.0000000
7 4 2 1 0.0000000
7 4 2 2 0.0034919
7 4 3 0 0.0001065
7 4 3 1 0.0012991
7 4 3 2 0.0000000
7 4 3 3 -0.0051781
7 4 4 0 -0.0007941
7 4 4 1 0.0007407
7 4 4 2 -0.0000000
7 4 4 3 0.0021243
7 4 4 4 0.0044080
7 4 5 0 -0.0031124
7 4 5 1 -0.0020486
7 4 5 2 -0.0000000
7 4 5 3 -0.0044945
7 4 5 4 0.0051590
7 4 5 5 0.0032846
7 4 6 0 -0.0000000
7 4 6 1 -0.0000000
7 4 6 2 0.0058718
7 4 6 3 -0.0000000
7 4 6 4 0.0000000
7 4 6 5 0.0000000
7 4 6 6 0.0001836
7 4 7 0 -0.0014521
7 4 7 1 -0.0068629
7 4 7 2 0.0000000
7 4 7 3 0.0010185
7 4 7 4 0.0174830
7 4 7 5 -0.0145053
7 4 7 6 -0.0000000
7 4 7 7 -0.0060479
7 5 0 0 -0.0108968
7 5 1 0 0.0011264
7 5 1 1 -0.0023465
7 5 2 0 0.0000000
7 5 2 1 0.0000000
7 5 2 2 -0.0050534
7 5 3 0 0.0078360
7 5 3 1 0.0184972
7 5 3 2 0.0000000
7 5 3 3 0.0159244
7 5 4 0 -0.0030422
7 5 4 1 0.0003519
7 5 4 2 0.0000000
7 5 4 3 -0.0146065
7 5 4 4 0.0012132
7 5 5 0 0.0029199
7 5 5 1 0.0008514
7 5 5 2 -0.0000000
7 5 5 3 -0.0073790
7 5 5 4 0.0043296
7 5 5 5 -0.0152641
7 5 6 0 -0.0000000
7 5 6 1 -0.0000000
7 5 6 2 0.0035887
7 5 6 3 -0.0000000
7 5 6 4 0.0000000
7 5 6 5 -0.0000000
7 5 6 6 -0.0019812
7 5 7 0 -0.0031693
7 5 7 1 -0.0005489
7 5 7 2 0.0000000
7 5 7 3 0.0005873
7 5 7 4 -0.0145053
7 5 7 5 0.0330384
7 5 7 6 0.0000000
7 5 7 7 -0.0182801
7 6 0 0 -0.0000000
7 6 1 0 0.0000000
7 6 1 1 -0.0000000
7 6 2 0 -0.0055744
7 6 2 1 -0.0122654
7 6 2 2 -0.0000000
7 6 3 0 0.0000000
7 6 3 1 0.0000000
7 6 3 2 -0.0111995
7 6 3 3 0.0000000
7 6 4 0 -0.0000000
7 6 4 1 -0.0000000
7 6 4 2 -0.0006853
7 6 4 3 -0.0000000
7 6 4 4 0.0000000
7 6 5 0 -0.0000000
7 6 5 1 -0.0000000
7 6 5 2 0.0064802
7 6 5 3 -0.0000000
7 6 5 4 0.0000000
7 6 5 5 -0.0000000
7 6 6 0 0.0076757
7 6 6 1 0.0054761
7 6 6 2 0.0000000
7 6 6 3 0.0119259
7 6 6 4 -0.0070830
7 6 6 5 -0.0063725
7 6 6 6 -0.0000000
7 6 7 0 -0.0000000
7 6 7 1 -0.0000000
7 6 7 2 -0.0158628
7 6 7 3 -0.0000000
7 6 7 4 -0.0000000
7 6 7 5 0.0000000
7 6 7 6 0.0194595
7 6 7 7 -0.0000000
7 7 0 0 0.5615260
7 7 1 0 -0.0065700
7 7 1 1 0.4326863
7 7 2 0 0.0000000
7 7 2 1 -0.0000000
7 7 2 2 0.4045086
7 7 3 0 -0.0083489
7 7 3 1 -0.0399620
7 7 3 2 0.0000000
7 7 3 3 0.4234997
7 7 4 0 0.0052043
7 7 4 1 -0.0519524
7 7 4 2 0.0000000
7 7 4 3 0.0195312
7 7 4 4 0.4114345
7 7 5 0 0.0047807
7 7 5 1 -0.0140436
7 7 5 2 0.0000000
7 7 5 3 -0.0059640
7 7 5 4 -0.0488552
7 7 5 5 0.4831509
7 7 6 0 0.0000000
7 7 6 1 -0.0000000
7 7 6 2 -0.0464970
7 7 6 3 -0.0000000
7 7 6 4 -0.0000000
7 7 6 5 0.0000000
7 7 6 6 0.4109894
7 7 7 0 0.0059803
7 7 7 1 -0.0021386
7 7 7 2 0.0000000
7 7 7 3 -0.0055246
7 7 7 4 -0.0060479
7 7 7 5 -0.0182801
7 7 7 6 -0.0000000
7 7 7 7 0.5146546
8 0 0 0 -0.0000000
8 0 1 0 -0.0000000
8 0 1 1 -0.0000000
8 0 2 0 -0.0002494
8 0 2 1 -0.0003163
8 0 2 2 -0.0000000
8 0 3 0 -0.0000000
8 0 3 1 -0.0000000
8 0 3 2 -0.0001742
8 0 3 3 -0.0000000
8 0 4 0 -0.0000000
8 0 4 1 -0.0000000
8 0 4 2 0.0001009
8 0 4 3 0.0000000
8 0 4 4 -0.0000000
8 0 5 0 -0.0000000
8 0 5 1 -0.0000000
8 0 5 2 0.0002933
8 0 5 3 -0.0000000
8 0 5 4 -0.0000000
8 0 5 5 0.0000000
8 0 6 0 0.0003384
8 0 6 1 0.0002483
8 0 6 2 0.0000000
8 0 6 3 0.0001874
8 0 6 4 -0.0000435
8 0 6 5 -0.0002026
8 0 6 6 -0.0000000
8 0 7 0 0.0000000
8 0 7 1 -0.0000000
8 0 7 2 -0.0001311
8 0 7 3 -0.0000000
8 0 7 4 -0.0000000
8 0 7 5 -0.0000000
8 0 7 6 0.0001555
8 0 7 7 0.0000000
8 0 8 0 0.0000107
8 0 8 1 -0.0000413
8 0 8 2 0.0000000
8 0 8 3 0.0000816
8 0 8 4 0.0000850
8 0 8 5 -0.0002178
8 0 8 6 -0.0000000
8 0 8 7 -0.0000302
8 0 8 8 0.0000000
